similarity,combination
19,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'flattened.sol']
3,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
14,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
23,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'Token677.sol']
26,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'flattened.sol']
20,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
21,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
15,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
14,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'Token677.sol']
47,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'flattened.sol']
18,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'linkStandardToken.sol']
14,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
17,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'Token677.sol']
30,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'flattened.sol']
15,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
13,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'linkStandardToken.sol', 'Token677.sol']
26,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'linkStandardToken.sol', 'flattened.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'NotERC677Compatible.sol', 'Token677.sol']
29,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'NotERC677Compatible.sol', 'flattened.sol']
28,['ERC677Token.sol', 'LinkReceiver.sol', 'linkSafeMath.sol', 'Token677.sol', 'flattened.sol']
4,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Migrations.sol']
5,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol']
4,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol']
5,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677.sol']
48,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'flattened.sol']
5,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'Token677ReceiverMock.sol']
5,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkBasicToken.sol']
5,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'ERC677Receiver.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkERC20Basic.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'LinkToken.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'linkStandardToken.sol']
5,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'NotERC677Compatible.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'Token677.sol']
43,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Migrations.sol', 'flattened.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
11,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
10,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
39,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'flattened.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
10,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'Token677.sol']
33,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'flattened.sol']
12,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
10,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
45,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'flattened.sol']
14,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
17,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
11,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
12,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol', 'Token677.sol']
44,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol', 'flattened.sol']
11,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'linkStandardToken.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'Token677.sol']
33,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'flattened.sol']
10,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'linkStandardToken.sol', 'Token677.sol']
28,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'linkStandardToken.sol', 'flattened.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
49,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol', 'flattened.sol']
44,['ERC677Token.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677.sol', 'flattened.sol']
5,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'Token677ReceiverMock.sol']
5,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'linkBasicToken.sol']
5,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'ERC677Receiver.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'linkERC20Basic.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'LinkToken.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'linkStandardToken.sol']
5,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'NotERC677Compatible.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'Token677.sol']
42,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Migrations.sol', 'flattened.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
11,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
10,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
39,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'flattened.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'Token677.sol']
32,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'flattened.sol']
12,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
10,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
44,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'flattened.sol']
14,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
17,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
11,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
12,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'Token677.sol']
42,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'flattened.sol']
11,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'linkStandardToken.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'Token677.sol']
32,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'flattened.sol']
10,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol', 'Token677.sol']
27,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol', 'flattened.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
47,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'flattened.sol']
42,['ERC677Token.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Token677.sol', 'flattened.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
10,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
10,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
38,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'Token677ReceiverMock.sol', 'flattened.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'linkBasicToken.sol', 'LinkToken.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'linkBasicToken.sol', 'Token677.sol']
30,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'linkBasicToken.sol', 'flattened.sol']
10,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
11,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'Token677.sol']
41,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'ERC677Receiver.sol', 'flattened.sol']
10,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
15,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
10,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
11,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'Token677.sol']
39,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'linkERC20Basic.sol', 'flattened.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'LinkToken.sol', 'linkStandardToken.sol']
6,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
10,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'LinkToken.sol', 'Token677.sol']
30,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'LinkToken.sol', 'flattened.sol']
10,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'linkStandardToken.sol', 'Token677.sol']
25,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'linkStandardToken.sol', 'flattened.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'NotERC677Compatible.sol', 'Token677.sol']
44,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'NotERC677Compatible.sol', 'flattened.sol']
38,['ERC677Token.sol', 'LinkReceiver.sol', 'Migrations.sol', 'Token677.sol', 'flattened.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
12,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol']
11,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'Token677.sol']
33,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'flattened.sol']
13,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
14,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
41,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'flattened.sol']
13,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
19,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
12,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
12,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'Token677.sol']
35,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'flattened.sol']
10,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
10,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol']
31,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'flattened.sol']
12,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
13,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'Token677.sol']
28,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'flattened.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
42,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'flattened.sol']
34,['ERC677Token.sol', 'LinkReceiver.sol', 'Token677ReceiverMock.sol', 'Token677.sol', 'flattened.sol']
13,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
13,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'Token677.sol']
33,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'flattened.sol']
13,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
17,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
12,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
11,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'Token677.sol']
32,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'flattened.sol']
19,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'Token677.sol']
29,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'flattened.sol']
11,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
9,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'Token677.sol']
28,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'flattened.sol']
7,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
33,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
30,['ERC677Token.sol', 'LinkReceiver.sol', 'linkBasicToken.sol', 'Token677.sol', 'flattened.sol']
13,['ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
21,['ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
13,['ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
13,['ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'Token677.sol']
40,['ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'flattened.sol']
11,['ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol']
8,['ERC677Token.sol', 'LinkReceiver.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
