similarity,combination
2,['join.sol', 'vow.sol', 'jug.sol', 'jug.t.sol', 'flap.sol']
2,['join.sol', 'vow.sol', 'cat.sol', 'flap.t.sol', 'vat.t.sol']
2,['join.sol', 'vow.sol', 'cat.sol', 'flap.t.sol', 'jug.t.sol']
2,['join.sol', 'vow.sol', 'cat.sol', 'flap.t.sol', 'flap.sol']
1,['join.sol', 'vow.sol', 'cat.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'vow.sol', 'cat.sol', 'vat.t.sol', 'flap.sol']
2,['join.sol', 'vow.sol', 'cat.sol', 'jug.t.sol', 'flap.sol']
2,['join.sol', 'vow.sol', 'flap.t.sol', 'vat.t.sol', 'jug.t.sol']
3,['join.sol', 'vow.sol', 'flap.t.sol', 'vat.t.sol', 'flap.sol']
2,['join.sol', 'vow.sol', 'flap.t.sol', 'jug.t.sol', 'flap.sol']
1,['join.sol', 'vow.sol', 'vat.t.sol', 'jug.t.sol', 'flap.sol']
5,['join.sol', 'flip.t.sol', 'pit.sol', 'move.sol', 'vat.sol']
4,['join.sol', 'flip.t.sol', 'pit.sol', 'move.sol', 'flop.t.sol']
5,['join.sol', 'flip.t.sol', 'pit.sol', 'move.sol', 'jug.sol']
5,['join.sol', 'flip.t.sol', 'pit.sol', 'move.sol', 'cat.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'move.sol', 'flap.t.sol']
2,['join.sol', 'flip.t.sol', 'pit.sol', 'move.sol', 'vat.t.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'move.sol', 'jug.t.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'move.sol', 'flap.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'vat.sol', 'flop.t.sol']
2,['join.sol', 'flip.t.sol', 'pit.sol', 'vat.sol', 'jug.sol']
2,['join.sol', 'flip.t.sol', 'pit.sol', 'vat.sol', 'cat.sol']
2,['join.sol', 'flip.t.sol', 'pit.sol', 'vat.sol', 'flap.t.sol']
2,['join.sol', 'flip.t.sol', 'pit.sol', 'vat.sol', 'vat.t.sol']
2,['join.sol', 'flip.t.sol', 'pit.sol', 'vat.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'pit.sol', 'vat.sol', 'flap.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'flop.t.sol', 'jug.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'flop.t.sol', 'cat.sol']
4,['join.sol', 'flip.t.sol', 'pit.sol', 'flop.t.sol', 'flap.t.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'flop.t.sol', 'vat.t.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'flop.t.sol', 'jug.t.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'flop.t.sol', 'flap.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'jug.sol', 'cat.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'jug.sol', 'flap.t.sol']
2,['join.sol', 'flip.t.sol', 'pit.sol', 'jug.sol', 'vat.t.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'jug.sol', 'jug.t.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'jug.sol', 'flap.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'cat.sol', 'flap.t.sol']
2,['join.sol', 'flip.t.sol', 'pit.sol', 'cat.sol', 'vat.t.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'cat.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'pit.sol', 'cat.sol', 'flap.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'flap.t.sol', 'vat.t.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'flap.t.sol', 'jug.t.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'flap.t.sol', 'flap.sol']
2,['join.sol', 'flip.t.sol', 'pit.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'pit.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'flip.t.sol', 'pit.sol', 'jug.t.sol', 'flap.sol']
5,['join.sol', 'flip.t.sol', 'move.sol', 'vat.sol', 'flop.t.sol']
2,['join.sol', 'flip.t.sol', 'move.sol', 'vat.sol', 'jug.sol']
4,['join.sol', 'flip.t.sol', 'move.sol', 'vat.sol', 'cat.sol']
5,['join.sol', 'flip.t.sol', 'move.sol', 'vat.sol', 'flap.t.sol']
2,['join.sol', 'flip.t.sol', 'move.sol', 'vat.sol', 'vat.t.sol']
4,['join.sol', 'flip.t.sol', 'move.sol', 'vat.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'move.sol', 'vat.sol', 'flap.sol']
2,['join.sol', 'flip.t.sol', 'move.sol', 'flop.t.sol', 'jug.sol']
5,['join.sol', 'flip.t.sol', 'move.sol', 'flop.t.sol', 'cat.sol']
2,['join.sol', 'flip.t.sol', 'move.sol', 'flop.t.sol', 'flap.t.sol']
1,['join.sol', 'flip.t.sol', 'move.sol', 'flop.t.sol', 'vat.t.sol']
2,['join.sol', 'flip.t.sol', 'move.sol', 'flop.t.sol', 'jug.t.sol']
3,['join.sol', 'flip.t.sol', 'move.sol', 'flop.t.sol', 'flap.sol']
5,['join.sol', 'flip.t.sol', 'move.sol', 'jug.sol', 'cat.sol']
2,['join.sol', 'flip.t.sol', 'move.sol', 'jug.sol', 'flap.t.sol']
1,['join.sol', 'flip.t.sol', 'move.sol', 'jug.sol', 'vat.t.sol']
2,['join.sol', 'flip.t.sol', 'move.sol', 'jug.sol', 'jug.t.sol']
3,['join.sol', 'flip.t.sol', 'move.sol', 'jug.sol', 'flap.sol']
5,['join.sol', 'flip.t.sol', 'move.sol', 'cat.sol', 'flap.t.sol']
2,['join.sol', 'flip.t.sol', 'move.sol', 'cat.sol', 'vat.t.sol']
5,['join.sol', 'flip.t.sol', 'move.sol', 'cat.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'move.sol', 'cat.sol', 'flap.sol']
1,['join.sol', 'flip.t.sol', 'move.sol', 'flap.t.sol', 'vat.t.sol']
2,['join.sol', 'flip.t.sol', 'move.sol', 'flap.t.sol', 'jug.t.sol']
3,['join.sol', 'flip.t.sol', 'move.sol', 'flap.t.sol', 'flap.sol']
1,['join.sol', 'flip.t.sol', 'move.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'move.sol', 'vat.t.sol', 'flap.sol']
4,['join.sol', 'flip.t.sol', 'move.sol', 'jug.t.sol', 'flap.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'flop.t.sol', 'jug.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'flop.t.sol', 'cat.sol']
4,['join.sol', 'flip.t.sol', 'vat.sol', 'flop.t.sol', 'flap.t.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'flop.t.sol', 'vat.t.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'flop.t.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'flop.t.sol', 'flap.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'jug.sol', 'cat.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'jug.sol', 'flap.t.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'jug.sol', 'vat.t.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'jug.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'jug.sol', 'flap.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'cat.sol', 'flap.t.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'cat.sol', 'vat.t.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'cat.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'cat.sol', 'flap.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'flap.t.sol', 'vat.t.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'flap.t.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'flap.t.sol', 'flap.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'vat.t.sol', 'flap.sol']
2,['join.sol', 'flip.t.sol', 'vat.sol', 'jug.t.sol', 'flap.sol']
2,['join.sol', 'flip.t.sol', 'flop.t.sol', 'jug.sol', 'cat.sol']
2,['join.sol', 'flip.t.sol', 'flop.t.sol', 'jug.sol', 'flap.t.sol']
1,['join.sol', 'flip.t.sol', 'flop.t.sol', 'jug.sol', 'vat.t.sol']
2,['join.sol', 'flip.t.sol', 'flop.t.sol', 'jug.sol', 'jug.t.sol']
3,['join.sol', 'flip.t.sol', 'flop.t.sol', 'jug.sol', 'flap.sol']
5,['join.sol', 'flip.t.sol', 'flop.t.sol', 'cat.sol', 'flap.t.sol']
3,['join.sol', 'flip.t.sol', 'flop.t.sol', 'cat.sol', 'vat.t.sol']
5,['join.sol', 'flip.t.sol', 'flop.t.sol', 'cat.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'flop.t.sol', 'cat.sol', 'flap.sol']
1,['join.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'vat.t.sol']
2,['join.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'jug.t.sol']
3,['join.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol']
1,['join.sol', 'flip.t.sol', 'flop.t.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'flop.t.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'flip.t.sol', 'flop.t.sol', 'jug.t.sol', 'flap.sol']
2,['join.sol', 'flip.t.sol', 'jug.sol', 'cat.sol', 'flap.t.sol']
2,['join.sol', 'flip.t.sol', 'jug.sol', 'cat.sol', 'vat.t.sol']
3,['join.sol', 'flip.t.sol', 'jug.sol', 'cat.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'jug.sol', 'cat.sol', 'flap.sol']
1,['join.sol', 'flip.t.sol', 'jug.sol', 'flap.t.sol', 'vat.t.sol']
2,['join.sol', 'flip.t.sol', 'jug.sol', 'flap.t.sol', 'jug.t.sol']
3,['join.sol', 'flip.t.sol', 'jug.sol', 'flap.t.sol', 'flap.sol']
3,['join.sol', 'flip.t.sol', 'jug.sol', 'vat.t.sol', 'jug.t.sol']
3,['join.sol', 'flip.t.sol', 'jug.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'flip.t.sol', 'jug.sol', 'jug.t.sol', 'flap.sol']
3,['join.sol', 'flip.t.sol', 'cat.sol', 'flap.t.sol', 'vat.t.sol']
5,['join.sol', 'flip.t.sol', 'cat.sol', 'flap.t.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'cat.sol', 'flap.t.sol', 'flap.sol']
3,['join.sol', 'flip.t.sol', 'cat.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'cat.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'flip.t.sol', 'cat.sol', 'jug.t.sol', 'flap.sol']
1,['join.sol', 'flip.t.sol', 'flap.t.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'flip.t.sol', 'flap.t.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'flip.t.sol', 'flap.t.sol', 'jug.t.sol', 'flap.sol']
2,['join.sol', 'flip.t.sol', 'vat.t.sol', 'jug.t.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'vat.sol', 'flop.t.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'vat.sol', 'jug.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'vat.sol', 'cat.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'vat.sol', 'flap.t.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'vat.sol', 'vat.t.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'vat.sol', 'jug.t.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'vat.sol', 'flap.sol']
4,['join.sol', 'pit.sol', 'move.sol', 'flop.t.sol', 'jug.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'flop.t.sol', 'cat.sol']
4,['join.sol', 'pit.sol', 'move.sol', 'flop.t.sol', 'flap.t.sol']
2,['join.sol', 'pit.sol', 'move.sol', 'flop.t.sol', 'vat.t.sol']
4,['join.sol', 'pit.sol', 'move.sol', 'flop.t.sol', 'jug.t.sol']
4,['join.sol', 'pit.sol', 'move.sol', 'flop.t.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'jug.sol', 'cat.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'jug.sol', 'flap.t.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'jug.sol', 'vat.t.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'jug.sol', 'jug.t.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'jug.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'cat.sol', 'flap.t.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'cat.sol', 'vat.t.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'cat.sol', 'jug.t.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'cat.sol', 'flap.sol']
2,['join.sol', 'pit.sol', 'move.sol', 'flap.t.sol', 'vat.t.sol']
4,['join.sol', 'pit.sol', 'move.sol', 'flap.t.sol', 'jug.t.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'flap.t.sol', 'flap.sol']
2,['join.sol', 'pit.sol', 'move.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'pit.sol', 'move.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'move.sol', 'jug.t.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'vat.sol', 'flop.t.sol', 'jug.sol']
2,['join.sol', 'pit.sol', 'vat.sol', 'flop.t.sol', 'cat.sol']
3,['join.sol', 'pit.sol', 'vat.sol', 'flop.t.sol', 'flap.t.sol']
2,['join.sol', 'pit.sol', 'vat.sol', 'flop.t.sol', 'vat.t.sol']
3,['join.sol', 'pit.sol', 'vat.sol', 'flop.t.sol', 'jug.t.sol']
2,['join.sol', 'pit.sol', 'vat.sol', 'flop.t.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'vat.sol', 'jug.sol', 'cat.sol']
3,['join.sol', 'pit.sol', 'vat.sol', 'jug.sol', 'flap.t.sol']
2,['join.sol', 'pit.sol', 'vat.sol', 'jug.sol', 'vat.t.sol']
3,['join.sol', 'pit.sol', 'vat.sol', 'jug.sol', 'jug.t.sol']
3,['join.sol', 'pit.sol', 'vat.sol', 'jug.sol', 'flap.sol']
2,['join.sol', 'pit.sol', 'vat.sol', 'cat.sol', 'flap.t.sol']
2,['join.sol', 'pit.sol', 'vat.sol', 'cat.sol', 'vat.t.sol']
2,['join.sol', 'pit.sol', 'vat.sol', 'cat.sol', 'jug.t.sol']
3,['join.sol', 'pit.sol', 'vat.sol', 'cat.sol', 'flap.sol']
2,['join.sol', 'pit.sol', 'vat.sol', 'flap.t.sol', 'vat.t.sol']
3,['join.sol', 'pit.sol', 'vat.sol', 'flap.t.sol', 'jug.t.sol']
2,['join.sol', 'pit.sol', 'vat.sol', 'flap.t.sol', 'flap.sol']
2,['join.sol', 'pit.sol', 'vat.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'pit.sol', 'vat.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'vat.sol', 'jug.t.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'flop.t.sol', 'jug.sol', 'cat.sol']
3,['join.sol', 'pit.sol', 'flop.t.sol', 'jug.sol', 'flap.t.sol']
3,['join.sol', 'pit.sol', 'flop.t.sol', 'jug.sol', 'vat.t.sol']
2,['join.sol', 'pit.sol', 'flop.t.sol', 'jug.sol', 'jug.t.sol']
3,['join.sol', 'pit.sol', 'flop.t.sol', 'jug.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'flop.t.sol', 'cat.sol', 'flap.t.sol']
3,['join.sol', 'pit.sol', 'flop.t.sol', 'cat.sol', 'vat.t.sol']
2,['join.sol', 'pit.sol', 'flop.t.sol', 'cat.sol', 'jug.t.sol']
3,['join.sol', 'pit.sol', 'flop.t.sol', 'cat.sol', 'flap.sol']
2,['join.sol', 'pit.sol', 'flop.t.sol', 'flap.t.sol', 'vat.t.sol']
3,['join.sol', 'pit.sol', 'flop.t.sol', 'flap.t.sol', 'jug.t.sol']
3,['join.sol', 'pit.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol']
2,['join.sol', 'pit.sol', 'flop.t.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'pit.sol', 'flop.t.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'flop.t.sol', 'jug.t.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'jug.sol', 'cat.sol', 'flap.t.sol']
2,['join.sol', 'pit.sol', 'jug.sol', 'cat.sol', 'vat.t.sol']
2,['join.sol', 'pit.sol', 'jug.sol', 'cat.sol', 'jug.t.sol']
3,['join.sol', 'pit.sol', 'jug.sol', 'cat.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'jug.sol', 'flap.t.sol', 'vat.t.sol']
3,['join.sol', 'pit.sol', 'jug.sol', 'flap.t.sol', 'jug.t.sol']
3,['join.sol', 'pit.sol', 'jug.sol', 'flap.t.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'jug.sol', 'vat.t.sol', 'jug.t.sol']
3,['join.sol', 'pit.sol', 'jug.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'jug.sol', 'jug.t.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'cat.sol', 'flap.t.sol', 'vat.t.sol']
3,['join.sol', 'pit.sol', 'cat.sol', 'flap.t.sol', 'jug.t.sol']
3,['join.sol', 'pit.sol', 'cat.sol', 'flap.t.sol', 'flap.sol']
2,['join.sol', 'pit.sol', 'cat.sol', 'vat.t.sol', 'jug.t.sol']
3,['join.sol', 'pit.sol', 'cat.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'cat.sol', 'jug.t.sol', 'flap.sol']
2,['join.sol', 'pit.sol', 'flap.t.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'pit.sol', 'flap.t.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'pit.sol', 'flap.t.sol', 'jug.t.sol', 'flap.sol']
2,['join.sol', 'pit.sol', 'vat.t.sol', 'jug.t.sol', 'flap.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'flop.t.sol', 'jug.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'flop.t.sol', 'cat.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'flop.t.sol', 'flap.t.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'flop.t.sol', 'vat.t.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'flop.t.sol', 'jug.t.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'flop.t.sol', 'flap.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'jug.sol', 'cat.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'jug.sol', 'flap.t.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'jug.sol', 'vat.t.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'jug.sol', 'jug.t.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'jug.sol', 'flap.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'cat.sol', 'flap.t.sol']
2,['join.sol', 'move.sol', 'vat.sol', 'cat.sol', 'vat.t.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'cat.sol', 'jug.t.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'cat.sol', 'flap.sol']
2,['join.sol', 'move.sol', 'vat.sol', 'flap.t.sol', 'vat.t.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'flap.t.sol', 'jug.t.sol']
2,['join.sol', 'move.sol', 'vat.sol', 'flap.t.sol', 'flap.sol']
2,['join.sol', 'move.sol', 'vat.sol', 'vat.t.sol', 'jug.t.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'move.sol', 'vat.sol', 'jug.t.sol', 'flap.sol']
4,['join.sol', 'move.sol', 'flop.t.sol', 'jug.sol', 'cat.sol']
2,['join.sol', 'move.sol', 'flop.t.sol', 'jug.sol', 'flap.t.sol']
1,['join.sol', 'move.sol', 'flop.t.sol', 'jug.sol', 'vat.t.sol']
2,['join.sol', 'move.sol', 'flop.t.sol', 'jug.sol', 'jug.t.sol']
4,['join.sol', 'move.sol', 'flop.t.sol', 'jug.sol', 'flap.sol']
6,['join.sol', 'move.sol', 'flop.t.sol', 'cat.sol', 'flap.t.sol']
3,['join.sol', 'move.sol', 'flop.t.sol', 'cat.sol', 'vat.t.sol']
5,['join.sol', 'move.sol', 'flop.t.sol', 'cat.sol', 'jug.t.sol']
4,['join.sol', 'move.sol', 'flop.t.sol', 'cat.sol', 'flap.sol']
1,['join.sol', 'move.sol', 'flop.t.sol', 'flap.t.sol', 'vat.t.sol']
2,['join.sol', 'move.sol', 'flop.t.sol', 'flap.t.sol', 'jug.t.sol']
3,['join.sol', 'move.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol']
1,['join.sol', 'move.sol', 'flop.t.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'move.sol', 'flop.t.sol', 'vat.t.sol', 'flap.sol']
4,['join.sol', 'move.sol', 'flop.t.sol', 'jug.t.sol', 'flap.sol']
4,['join.sol', 'move.sol', 'jug.sol', 'cat.sol', 'flap.t.sol']
3,['join.sol', 'move.sol', 'jug.sol', 'cat.sol', 'vat.t.sol']
2,['join.sol', 'move.sol', 'jug.sol', 'cat.sol', 'jug.t.sol']
3,['join.sol', 'move.sol', 'jug.sol', 'cat.sol', 'flap.sol']
1,['join.sol', 'move.sol', 'jug.sol', 'flap.t.sol', 'vat.t.sol']
2,['join.sol', 'move.sol', 'jug.sol', 'flap.t.sol', 'jug.t.sol']
4,['join.sol', 'move.sol', 'jug.sol', 'flap.t.sol', 'flap.sol']
1,['join.sol', 'move.sol', 'jug.sol', 'vat.t.sol', 'jug.t.sol']
3,['join.sol', 'move.sol', 'jug.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'move.sol', 'jug.sol', 'jug.t.sol', 'flap.sol']
3,['join.sol', 'move.sol', 'cat.sol', 'flap.t.sol', 'vat.t.sol']
5,['join.sol', 'move.sol', 'cat.sol', 'flap.t.sol', 'jug.t.sol']
4,['join.sol', 'move.sol', 'cat.sol', 'flap.t.sol', 'flap.sol']
3,['join.sol', 'move.sol', 'cat.sol', 'vat.t.sol', 'jug.t.sol']
3,['join.sol', 'move.sol', 'cat.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'move.sol', 'cat.sol', 'jug.t.sol', 'flap.sol']
1,['join.sol', 'move.sol', 'flap.t.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'move.sol', 'flap.t.sol', 'vat.t.sol', 'flap.sol']
4,['join.sol', 'move.sol', 'flap.t.sol', 'jug.t.sol', 'flap.sol']
2,['join.sol', 'move.sol', 'vat.t.sol', 'jug.t.sol', 'flap.sol']
3,['join.sol', 'vat.sol', 'flop.t.sol', 'jug.sol', 'cat.sol']
2,['join.sol', 'vat.sol', 'flop.t.sol', 'jug.sol', 'flap.t.sol']
2,['join.sol', 'vat.sol', 'flop.t.sol', 'jug.sol', 'vat.t.sol']
3,['join.sol', 'vat.sol', 'flop.t.sol', 'jug.sol', 'jug.t.sol']
2,['join.sol', 'vat.sol', 'flop.t.sol', 'jug.sol', 'flap.sol']
3,['join.sol', 'vat.sol', 'flop.t.sol', 'cat.sol', 'flap.t.sol']
2,['join.sol', 'vat.sol', 'flop.t.sol', 'cat.sol', 'vat.t.sol']
3,['join.sol', 'vat.sol', 'flop.t.sol', 'cat.sol', 'jug.t.sol']
2,['join.sol', 'vat.sol', 'flop.t.sol', 'cat.sol', 'flap.sol']
2,['join.sol', 'vat.sol', 'flop.t.sol', 'flap.t.sol', 'vat.t.sol']
3,['join.sol', 'vat.sol', 'flop.t.sol', 'flap.t.sol', 'jug.t.sol']
2,['join.sol', 'vat.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol']
2,['join.sol', 'vat.sol', 'flop.t.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'vat.sol', 'flop.t.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'vat.sol', 'flop.t.sol', 'jug.t.sol', 'flap.sol']
3,['join.sol', 'vat.sol', 'jug.sol', 'cat.sol', 'flap.t.sol']
2,['join.sol', 'vat.sol', 'jug.sol', 'cat.sol', 'vat.t.sol']
3,['join.sol', 'vat.sol', 'jug.sol', 'cat.sol', 'jug.t.sol']
3,['join.sol', 'vat.sol', 'jug.sol', 'cat.sol', 'flap.sol']
2,['join.sol', 'vat.sol', 'jug.sol', 'flap.t.sol', 'vat.t.sol']
3,['join.sol', 'vat.sol', 'jug.sol', 'flap.t.sol', 'jug.t.sol']
2,['join.sol', 'vat.sol', 'jug.sol', 'flap.t.sol', 'flap.sol']
2,['join.sol', 'vat.sol', 'jug.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'vat.sol', 'jug.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'vat.sol', 'jug.sol', 'jug.t.sol', 'flap.sol']
2,['join.sol', 'vat.sol', 'cat.sol', 'flap.t.sol', 'vat.t.sol']
2,['join.sol', 'vat.sol', 'cat.sol', 'flap.t.sol', 'jug.t.sol']
2,['join.sol', 'vat.sol', 'cat.sol', 'flap.t.sol', 'flap.sol']
2,['join.sol', 'vat.sol', 'cat.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'vat.sol', 'cat.sol', 'vat.t.sol', 'flap.sol']
2,['join.sol', 'vat.sol', 'cat.sol', 'jug.t.sol', 'flap.sol']
2,['join.sol', 'vat.sol', 'flap.t.sol', 'vat.t.sol', 'jug.t.sol']
2,['join.sol', 'vat.sol', 'flap.t.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'vat.sol', 'flap.t.sol', 'jug.t.sol', 'flap.sol']
2,['join.sol', 'vat.sol', 'vat.t.sol', 'jug.t.sol', 'flap.sol']
3,['join.sol', 'flop.t.sol', 'jug.sol', 'cat.sol', 'flap.t.sol']
2,['join.sol', 'flop.t.sol', 'jug.sol', 'cat.sol', 'vat.t.sol']
2,['join.sol', 'flop.t.sol', 'jug.sol', 'cat.sol', 'jug.t.sol']
3,['join.sol', 'flop.t.sol', 'jug.sol', 'cat.sol', 'flap.sol']
2,['join.sol', 'flop.t.sol', 'jug.sol', 'flap.t.sol', 'vat.t.sol']
2,['join.sol', 'flop.t.sol', 'jug.sol', 'flap.t.sol', 'jug.t.sol']
4,['join.sol', 'flop.t.sol', 'jug.sol', 'flap.t.sol', 'flap.sol']
3,['join.sol', 'flop.t.sol', 'jug.sol', 'vat.t.sol', 'jug.t.sol']
3,['join.sol', 'flop.t.sol', 'jug.sol', 'vat.t.sol', 'flap.sol']
3,['join.sol', 'flop.t.sol', 'jug.sol', 'jug.t.sol', 'flap.sol']
