similarity,combination
53,['ERC677.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'flattened.sol']
7,['ERC677.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
11,['ERC677.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'Token677.sol']
51,['ERC677.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'flattened.sol']
4,['ERC677.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
82,['ERC677.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'flattened.sol']
72,['ERC677.sol', 'ERC677Receiver.sol', 'Token677.sol', 'flattened.sol']
17,['ERC677.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
11,['ERC677.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
12,['ERC677.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
52,['ERC677.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'flattened.sol']
13,['ERC677.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
16,['ERC677.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
50,['ERC677.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'flattened.sol']
9,['ERC677.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
77,['ERC677.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'flattened.sol']
70,['ERC677.sol', 'linkERC20Basic.sol', 'Token677.sol', 'flattened.sol']
11,['ERC677.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
11,['ERC677.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
44,['ERC677.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'flattened.sol']
11,['ERC677.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
54,['ERC677.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
51,['ERC677.sol', 'LinkToken.sol', 'Token677.sol', 'flattened.sol']
10,['ERC677.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
54,['ERC677.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
50,['ERC677.sol', 'linkStandardToken.sol', 'Token677.sol', 'flattened.sol']
73,['ERC677.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'flattened.sol']
2,['linkERC20.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol']
2,['linkERC20.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol']
1,['linkERC20.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'LinkToken.sol']
1,['linkERC20.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'linkStandardToken.sol']
2,['linkERC20.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'Token677.sol']
66,['linkERC20.sol', 'linkSafeMath.sol', 'BasicTokenMock.sol', 'flattened.sol']
2,['linkERC20.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol']
1,['linkERC20.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'LinkToken.sol']
1,['linkERC20.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol']
2,['linkERC20.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'Token677.sol']
75,['linkERC20.sol', 'linkSafeMath.sol', 'StandardTokenMock.sol', 'flattened.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol']
9,['linkERC20.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
6,['linkERC20.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
2,['linkERC20.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol']
8,['linkERC20.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
2,['linkERC20.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
57,['linkERC20.sol', 'linkSafeMath.sol', 'Token677ReceiverMock.sol', 'flattened.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
4,['linkERC20.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'LinkToken.sol']
1,['linkERC20.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'Token677.sol']
52,['linkERC20.sol', 'linkSafeMath.sol', 'linkBasicToken.sol', 'flattened.sol']
5,['linkERC20.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
7,['linkERC20.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
1,['linkERC20.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
1,['linkERC20.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'Token677.sol']
69,['linkERC20.sol', 'linkSafeMath.sol', 'ERC677Receiver.sol', 'flattened.sol']
4,['linkERC20.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
9,['linkERC20.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
5,['linkERC20.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
4,['linkERC20.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'Token677.sol']
72,['linkERC20.sol', 'linkSafeMath.sol', 'linkERC20Basic.sol', 'flattened.sol']
16,['linkERC20.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'linkStandardToken.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'Token677.sol']
53,['linkERC20.sol', 'linkSafeMath.sol', 'LinkToken.sol', 'flattened.sol']
2,['linkERC20.sol', 'linkSafeMath.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
6,['linkERC20.sol', 'linkSafeMath.sol', 'linkStandardToken.sol', 'Token677.sol']
51,['linkERC20.sol', 'linkSafeMath.sol', 'linkStandardToken.sol', 'flattened.sol']
3,['linkERC20.sol', 'linkSafeMath.sol', 'NotERC677Compatible.sol', 'Token677.sol']
74,['linkERC20.sol', 'linkSafeMath.sol', 'NotERC677Compatible.sol', 'flattened.sol']
72,['linkERC20.sol', 'linkSafeMath.sol', 'Token677.sol', 'flattened.sol']
6,['linkERC20.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol']
9,['linkERC20.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol']
6,['linkERC20.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol']
7,['linkERC20.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol']
7,['linkERC20.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol']
11,['linkERC20.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol']
6,['linkERC20.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol']
8,['linkERC20.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677.sol']
65,['linkERC20.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'flattened.sol']
7,['linkERC20.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol']
7,['linkERC20.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
9,['linkERC20.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol']
6,['linkERC20.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
14,['linkERC20.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol']
7,['linkERC20.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
9,['linkERC20.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
52,['linkERC20.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'flattened.sol']
7,['linkERC20.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
7,['linkERC20.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
8,['linkERC20.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol']
15,['linkERC20.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
9,['linkERC20.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
10,['linkERC20.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'Token677.sol']
46,['linkERC20.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'flattened.sol']
9,['linkERC20.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
7,['linkERC20.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
7,['linkERC20.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
6,['linkERC20.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
9,['linkERC20.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
61,['linkERC20.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'flattened.sol']
9,['linkERC20.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
15,['linkERC20.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
10,['linkERC20.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
4,['linkERC20.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol', 'Token677.sol']
64,['linkERC20.sol', 'BasicTokenMock.sol', 'linkERC20Basic.sol', 'flattened.sol']
13,['linkERC20.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'linkStandardToken.sol']
7,['linkERC20.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
7,['linkERC20.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'Token677.sol']
44,['linkERC20.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'flattened.sol']
8,['linkERC20.sol', 'BasicTokenMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
12,['linkERC20.sol', 'BasicTokenMock.sol', 'linkStandardToken.sol', 'Token677.sol']
40,['linkERC20.sol', 'BasicTokenMock.sol', 'linkStandardToken.sol', 'flattened.sol']
9,['linkERC20.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
66,['linkERC20.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol', 'flattened.sol']
61,['linkERC20.sol', 'BasicTokenMock.sol', 'Token677.sol', 'flattened.sol']
7,['linkERC20.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol']
7,['linkERC20.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
9,['linkERC20.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol']
6,['linkERC20.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
14,['linkERC20.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol']
7,['linkERC20.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
9,['linkERC20.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
57,['linkERC20.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'flattened.sol']
7,['linkERC20.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
7,['linkERC20.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
8,['linkERC20.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol']
16,['linkERC20.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
9,['linkERC20.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
10,['linkERC20.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'Token677.sol']
56,['linkERC20.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol', 'flattened.sol']
9,['linkERC20.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
7,['linkERC20.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
7,['linkERC20.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
6,['linkERC20.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
9,['linkERC20.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
70,['linkERC20.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'flattened.sol']
9,['linkERC20.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
15,['linkERC20.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
9,['linkERC20.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
4,['linkERC20.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'Token677.sol']
74,['linkERC20.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol', 'flattened.sol']
13,['linkERC20.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'linkStandardToken.sol']
7,['linkERC20.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
7,['linkERC20.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'Token677.sol']
52,['linkERC20.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'flattened.sol']
8,['linkERC20.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
11,['linkERC20.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol', 'Token677.sol']
50,['linkERC20.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol', 'flattened.sol']
9,['linkERC20.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
77,['linkERC20.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'flattened.sol']
72,['linkERC20.sol', 'StandardTokenMock.sol', 'Token677.sol', 'flattened.sol']
8,['linkERC20.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
11,['linkERC20.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
7,['linkERC20.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'LinkToken.sol']
15,['linkERC20.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
8,['linkERC20.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
7,['linkERC20.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'Token677.sol']
49,['linkERC20.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol', 'flattened.sol']
10,['linkERC20.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
7,['linkERC20.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
11,['linkERC20.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
6,['linkERC20.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
7,['linkERC20.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
58,['linkERC20.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'flattened.sol']
9,['linkERC20.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
15,['linkERC20.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
10,['linkERC20.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
9,['linkERC20.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'Token677.sol']
57,['linkERC20.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol', 'flattened.sol']
11,['linkERC20.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'linkStandardToken.sol']
7,['linkERC20.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
6,['linkERC20.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol']
47,['linkERC20.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'flattened.sol']
7,['linkERC20.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
12,['linkERC20.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'Token677.sol']
44,['linkERC20.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol', 'flattened.sol']
6,['linkERC20.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
59,['linkERC20.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'flattened.sol']
55,['linkERC20.sol', 'Token677ReceiverMock.sol', 'Token677.sol', 'flattened.sol']
4,['linkERC20.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol']
8,['linkERC20.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
9,['linkERC20.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol']
3,['linkERC20.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
6,['linkERC20.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'Token677.sol']
53,['linkERC20.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol', 'flattened.sol']
12,['linkERC20.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
17,['linkERC20.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
6,['linkERC20.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
3,['linkERC20.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'Token677.sol']
57,['linkERC20.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol', 'flattened.sol']
25,['linkERC20.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'linkStandardToken.sol']
9,['linkERC20.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
9,['linkERC20.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'Token677.sol']
48,['linkERC20.sol', 'linkBasicToken.sol', 'LinkToken.sol', 'flattened.sol']
9,['linkERC20.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
14,['linkERC20.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'Token677.sol']
50,['linkERC20.sol', 'linkBasicToken.sol', 'linkStandardToken.sol', 'flattened.sol']
4,['linkERC20.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
58,['linkERC20.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
55,['linkERC20.sol', 'linkBasicToken.sol', 'Token677.sol', 'flattened.sol']
9,['linkERC20.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'LinkToken.sol']
15,['linkERC20.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol']
7,['linkERC20.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol']
7,['linkERC20.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'Token677.sol']
69,['linkERC20.sol', 'ERC677Receiver.sol', 'linkERC20Basic.sol', 'flattened.sol']
13,['linkERC20.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'linkStandardToken.sol']
7,['linkERC20.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
8,['linkERC20.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
51,['linkERC20.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'flattened.sol']
7,['linkERC20.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
11,['linkERC20.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'Token677.sol']
48,['linkERC20.sol', 'ERC677Receiver.sol', 'linkStandardToken.sol', 'flattened.sol']
1,['linkERC20.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
71,['linkERC20.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'flattened.sol']
67,['linkERC20.sol', 'ERC677Receiver.sol', 'Token677.sol', 'flattened.sol']
16,['linkERC20.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'linkStandardToken.sol']
9,['linkERC20.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
9,['linkERC20.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
50,['linkERC20.sol', 'linkERC20Basic.sol', 'LinkToken.sol', 'flattened.sol']
15,['linkERC20.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
16,['linkERC20.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'Token677.sol']
51,['linkERC20.sol', 'linkERC20Basic.sol', 'linkStandardToken.sol', 'flattened.sol']
5,['linkERC20.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
77,['linkERC20.sol', 'linkERC20Basic.sol', 'NotERC677Compatible.sol', 'flattened.sol']
76,['linkERC20.sol', 'linkERC20Basic.sol', 'Token677.sol', 'flattened.sol']
13,['linkERC20.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol']
12,['linkERC20.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'Token677.sol']
43,['linkERC20.sol', 'LinkToken.sol', 'linkStandardToken.sol', 'flattened.sol']
8,['linkERC20.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
52,['linkERC20.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
50,['linkERC20.sol', 'LinkToken.sol', 'Token677.sol', 'flattened.sol']
9,['linkERC20.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
54,['linkERC20.sol', 'linkStandardToken.sol', 'NotERC677Compatible.sol', 'flattened.sol']
50,['linkERC20.sol', 'linkStandardToken.sol', 'Token677.sol', 'flattened.sol']
74,['linkERC20.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'flattened.sol']
1,['linkSafeMath.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol']
2,['linkSafeMath.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkBasicToken.sol']
2,['linkSafeMath.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol']
3,['linkSafeMath.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkERC20Basic.sol']
3,['linkSafeMath.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol']
12,['linkSafeMath.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'linkStandardToken.sol']
2,['linkSafeMath.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol']
2,['linkSafeMath.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677.sol']
70,['linkSafeMath.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'flattened.sol']
1,['linkSafeMath.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkBasicToken.sol']
2,['linkSafeMath.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
2,['linkSafeMath.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkERC20Basic.sol']
7,['linkSafeMath.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
12,['linkSafeMath.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'linkStandardToken.sol']
2,['linkSafeMath.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
2,['linkSafeMath.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
62,['linkSafeMath.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'flattened.sol']
1,['linkSafeMath.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'ERC677Receiver.sol']
3,['linkSafeMath.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'linkERC20Basic.sol']
3,['linkSafeMath.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'LinkToken.sol']
1,['linkSafeMath.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'linkStandardToken.sol']
2,['linkSafeMath.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'NotERC677Compatible.sol']
3,['linkSafeMath.sol', 'BasicTokenMock.sol', 'linkBasicToken.sol', 'Token677.sol']
