similarity,combination
10,['IToken.sol', 'ControllerEventDefinitions.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
10,['IToken.sol', 'ControllerEventDefinitions.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
8,['IToken.sol', 'ControllerEventDefinitions.sol', 'Token.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
10,['IToken.sol', 'ControllerEventDefinitions.sol', 'Token.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
2,['IToken.sol', 'ControllerEventDefinitions.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
5,['IToken.sol', 'ControllerEventDefinitions.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
7,['IToken.sol', 'ControllerEventDefinitions.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
6,['IToken.sol', 'ControllerEventDefinitions.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
7,['IToken.sol', 'ControllerEventDefinitions.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
7,['IToken.sol', 'ControllerEventDefinitions.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
5,['IToken.sol', 'ControllerEventDefinitions.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'EventDefinitions.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'DummyToken.sol']
33,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Ledger.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'EventDefinitions.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'DummyToken.sol']
24,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Ledger.sol']
6,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'Finalizable.sol', 'EventDefinitions.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'Finalizable.sol', 'DummyToken.sol']
22,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'Finalizable.sol', 'Ledger.sol']
3,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'EventDefinitions.sol', 'DummyToken.sol']
23,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'EventDefinitions.sol', 'Ledger.sol']
22,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'DummyToken.sol', 'Ledger.sol']
7,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol']
6,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'DummyToken.sol']
38,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Ledger.sol']
6,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'DummyToken.sol']
41,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'Ledger.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
39,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'EventDefinitions.sol', 'Ledger.sol']
38,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'TokenReceivable.sol', 'DummyToken.sol', 'Ledger.sol']
6,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol']
28,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'SafeMath.sol', 'Finalizable.sol', 'Ledger.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol']
26,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'Ledger.sol']
24,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'SafeMath.sol', 'DummyToken.sol', 'Ledger.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
27,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
25,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
24,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Token.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'DummyToken.sol']
7,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Ledger.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'DummyToken.sol']
11,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'Ledger.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
14,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'EventDefinitions.sol', 'Ledger.sol']
7,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'TokenReceivable.sol', 'DummyToken.sol', 'Ledger.sol']
6,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol']
10,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'Ledger.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol']
9,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'Ledger.sol']
7,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'SafeMath.sol', 'DummyToken.sol', 'Ledger.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
13,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
10,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
9,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Migrations.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol']
8,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'Ledger.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol']
19,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'Ledger.sol']
12,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'DummyToken.sol', 'Ledger.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
21,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
15,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
14,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'TokenReceivable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
11,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
10,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
8,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
11,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Owned.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'DummyToken.sol']
20,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Ledger.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'DummyToken.sol']
23,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'Ledger.sol']
3,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
19,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'EventDefinitions.sol', 'Ledger.sol']
18,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'DummyToken.sol', 'Ledger.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol']
22,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'Ledger.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol']
21,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'Ledger.sol']
18,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'DummyToken.sol', 'Ledger.sol']
3,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
21,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
21,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
18,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Migrations.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
6,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol']
29,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'Ledger.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol']
22,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'Ledger.sol']
20,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'DummyToken.sol', 'Ledger.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
24,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
20,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
20,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'TokenReceivable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
4,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
24,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
22,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
20,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
22,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Token.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
6,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol']
11,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'Ledger.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol']
8,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'Ledger.sol']
7,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'DummyToken.sol', 'Ledger.sol']
5,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
13,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
11,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
7,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Migrations.sol', 'TokenReceivable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
6,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
11,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
10,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
7,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Migrations.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
10,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'Migrations.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
3,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
10,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'Ledger.sol']
7,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol', 'Ledger.sol']
7,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
7,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
7,['IToken.sol', 'Controller.sol', 'Pausable.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol', 'DummyToken.sol', 'Ledger.sol']
5,['IToken.sol', 'Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Finalizable.sol']
4,['IToken.sol', 'Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'EventDefinitions.sol']
5,['IToken.sol', 'Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'DummyToken.sol']
38,['IToken.sol', 'Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'SafeMath.sol', 'Ledger.sol']
4,['IToken.sol', 'Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'EventDefinitions.sol']
3,['IToken.sol', 'Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'DummyToken.sol']
40,['IToken.sol', 'Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'Finalizable.sol', 'Ledger.sol']
3,['IToken.sol', 'Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'EventDefinitions.sol', 'DummyToken.sol']
38,['IToken.sol', 'Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'EventDefinitions.sol', 'Ledger.sol']
35,['IToken.sol', 'Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'TokenReceivable.sol', 'DummyToken.sol', 'Ledger.sol']
4,['IToken.sol', 'Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'EventDefinitions.sol']
5,['IToken.sol', 'Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'DummyToken.sol']
25,['IToken.sol', 'Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'Finalizable.sol', 'Ledger.sol']
4,['IToken.sol', 'Controller.sol', 'Owned.sol', 'Token.sol', 'Migrations.sol', 'SafeMath.sol', 'EventDefinitions.sol', 'DummyToken.sol']
