similarity,combination
4,['SafeMath.sol', 'ERC677Token.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
3,['SafeMath.sol', 'ERC677Token.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
5,['SafeMath.sol', 'ERC677Token.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
5,['SafeMath.sol', 'ERC677Token.sol', 'StandardTokenMock.sol', 'BasicToken.sol', 'Token677.sol']
6,['SafeMath.sol', 'ERC677Token.sol', 'StandardTokenMock.sol', 'BasicToken.sol', 'ERC20.sol']
5,['SafeMath.sol', 'ERC677Token.sol', 'StandardTokenMock.sol', 'Token677.sol', 'ERC20.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
13,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
13,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol']
17,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol', 'ERC20.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
9,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'BasicToken.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'Token677.sol']
14,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'ERC677Receiver.sol', 'ERC20.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
41,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'LinkToken.sol', 'BasicToken.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'LinkToken.sol', 'Token677.sol']
23,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'LinkToken.sol', 'ERC20.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
11,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
8,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
15,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'BasicToken.sol', 'Token677.sol']
11,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'BasicToken.sol', 'ERC20.sol']
16,['SafeMath.sol', 'ERC677Token.sol', 'StandardToken.sol', 'Token677.sol', 'ERC20.sol']
18,['SafeMath.sol', 'ERC677Token.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
6,['SafeMath.sol', 'ERC677Token.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
5,['SafeMath.sol', 'ERC677Token.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol']
7,['SafeMath.sol', 'ERC677Token.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol', 'ERC20.sol']
19,['SafeMath.sol', 'ERC677Token.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
21,['SafeMath.sol', 'ERC677Token.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'BasicToken.sol']
20,['SafeMath.sol', 'ERC677Token.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'Token677.sol']
21,['SafeMath.sol', 'ERC677Token.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol', 'ERC20.sol']
5,['SafeMath.sol', 'ERC677Token.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
7,['SafeMath.sol', 'ERC677Token.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
12,['SafeMath.sol', 'ERC677Token.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
8,['SafeMath.sol', 'ERC677Token.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol', 'Token677.sol']
6,['SafeMath.sol', 'ERC677Token.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
9,['SafeMath.sol', 'ERC677Token.sol', 'Token677ReceiverMock.sol', 'Token677.sol', 'ERC20.sol']
23,['SafeMath.sol', 'ERC677Token.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
26,['SafeMath.sol', 'ERC677Token.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'BasicToken.sol']
24,['SafeMath.sol', 'ERC677Token.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'Token677.sol']
17,['SafeMath.sol', 'ERC677Token.sol', 'ERC677Receiver.sol', 'LinkToken.sol', 'ERC20.sol']
5,['SafeMath.sol', 'ERC677Token.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
1,['SafeMath.sol', 'ERC677Token.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'Token677.sol']
6,['SafeMath.sol', 'ERC677Token.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
9,['SafeMath.sol', 'ERC677Token.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'Token677.sol']
6,['SafeMath.sol', 'ERC677Token.sol', 'ERC677Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
11,['SafeMath.sol', 'ERC677Token.sol', 'ERC677Receiver.sol', 'Token677.sol', 'ERC20.sol']
18,['SafeMath.sol', 'ERC677Token.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
23,['SafeMath.sol', 'ERC677Token.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'Token677.sol']
11,['SafeMath.sol', 'ERC677Token.sol', 'LinkToken.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
23,['SafeMath.sol', 'ERC677Token.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token677.sol']
11,['SafeMath.sol', 'ERC677Token.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
22,['SafeMath.sol', 'ERC677Token.sol', 'LinkToken.sol', 'Token677.sol', 'ERC20.sol']
6,['SafeMath.sol', 'ERC677Token.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'Token677.sol']
5,['SafeMath.sol', 'ERC677Token.sol', 'NotERC677Compatible.sol', 'BasicToken.sol', 'ERC20.sol']
10,['SafeMath.sol', 'ERC677Token.sol', 'NotERC677Compatible.sol', 'Token677.sol', 'ERC20.sol']
6,['SafeMath.sol', 'ERC677Token.sol', 'BasicToken.sol', 'Token677.sol', 'ERC20.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol']
17,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'ERC20Basic.sol', 'StandardToken.sol']
10,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'ERC20Basic.sol', 'Token677ReceiverMock.sol']
5,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'ERC20Basic.sol', 'ERC677Receiver.sol']
13,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'ERC20Basic.sol', 'LinkToken.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'ERC20Basic.sol', 'NotERC677Compatible.sol']
5,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'ERC20Basic.sol', 'BasicToken.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'ERC20Basic.sol', 'Token677.sol']
13,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'ERC20Basic.sol', 'ERC20.sol']
8,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol']
14,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'StandardToken.sol']
12,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol']
1,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol']
9,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'LinkToken.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol']
1,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'BasicToken.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'Token677.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'BasicTokenMock.sol', 'ERC20.sol']
17,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'StandardToken.sol']
12,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol']
1,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol']
10,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'LinkToken.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol']
1,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'BasicToken.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'Token677.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'StandardTokenMock.sol', 'ERC20.sol']
14,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol']
16,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'StandardToken.sol', 'ERC677Receiver.sol']
12,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'StandardToken.sol', 'LinkToken.sol']
15,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'StandardToken.sol', 'NotERC677Compatible.sol']
18,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'StandardToken.sol', 'BasicToken.sol']
12,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'StandardToken.sol', 'Token677.sol']
14,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'StandardToken.sol', 'ERC20.sol']
4,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
11,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
6,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
6,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol']
6,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
9,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'Token677ReceiverMock.sol', 'ERC20.sol']
11,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
6,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
1,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'ERC677Receiver.sol', 'BasicToken.sol']
6,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'ERC677Receiver.sol', 'Token677.sol']
6,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'ERC677Receiver.sol', 'ERC20.sol']
10,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
10,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'LinkToken.sol', 'BasicToken.sol']
12,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'LinkToken.sol', 'Token677.sol']
11,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'LinkToken.sol', 'ERC20.sol']
1,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
5,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'NotERC677Compatible.sol', 'Token677.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
5,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'BasicToken.sol', 'Token677.sol']
5,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'BasicToken.sol', 'ERC20.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC677.sol', 'Token677.sol', 'ERC20.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol']
15,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'StandardToken.sol']
4,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol']
5,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol']
11,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'LinkToken.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol']
4,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'BasicToken.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'Token677.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'ERC20.sol']
14,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'StandardToken.sol']
4,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol']
5,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol']
10,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'LinkToken.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol']
4,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'BasicToken.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'Token677.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'ERC20.sol']
17,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol']
16,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'ERC677Receiver.sol']
17,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'LinkToken.sol']
16,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'NotERC677Compatible.sol']
17,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'BasicToken.sol']
16,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'Token677.sol']
15,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'ERC20.sol']
8,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
12,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
5,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
4,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol']
5,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
8,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'Token677ReceiverMock.sol', 'ERC20.sol']
6,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
4,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
4,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'ERC677Receiver.sol', 'BasicToken.sol']
6,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'ERC677Receiver.sol', 'Token677.sol']
6,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'ERC677Receiver.sol', 'ERC20.sol']
4,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
5,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'LinkToken.sol', 'BasicToken.sol']
4,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'LinkToken.sol', 'Token677.sol']
4,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'LinkToken.sol', 'ERC20.sol']
5,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
5,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'NotERC677Compatible.sol', 'Token677.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
4,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'BasicToken.sol', 'Token677.sol']
3,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'BasicToken.sol', 'ERC20.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'ERC20Basic.sol', 'Token677.sol', 'ERC20.sol']
12,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol']
8,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol']
3,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol']
8,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol']
1,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'BasicToken.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token677.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC20.sol']
17,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol']
13,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol']
12,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol']
13,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'NotERC677Compatible.sol']
16,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol']
12,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'Token677.sol']
7,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'ERC20.sol']
4,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
9,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
3,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol']
8,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
1,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC20.sol']
10,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
3,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
1,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol']
3,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
4,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'ERC677Receiver.sol', 'ERC20.sol']
9,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
10,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol']
10,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'Token677.sol']
9,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'ERC20.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
3,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'BasicToken.sol', 'Token677.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'BasicToken.sol', 'ERC20.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'BasicTokenMock.sol', 'Token677.sol', 'ERC20.sol']
17,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token677ReceiverMock.sol']
17,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC677Receiver.sol']
12,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol']
17,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'NotERC677Compatible.sol']
16,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol']
12,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token677.sol']
7,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC20.sol']
4,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC677Receiver.sol']
9,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'LinkToken.sol']
3,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'NotERC677Compatible.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'BasicToken.sol']
8,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'Token677.sol']
1,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'Token677ReceiverMock.sol', 'ERC20.sol']
10,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'LinkToken.sol']
1,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'NotERC677Compatible.sol']
1,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'BasicToken.sol']
3,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'Token677.sol']
4,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'ERC677Receiver.sol', 'ERC20.sol']
9,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'NotERC677Compatible.sol']
10,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol']
10,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'Token677.sol']
9,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'ERC20.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'BasicToken.sol']
3,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'Token677.sol']
2,['SafeMath.sol', 'LinkReceiver.sol', 'StandardTokenMock.sol', 'NotERC677Compatible.sol', 'ERC20.sol']
