similarity,combination
2,['Ownable.sol', 'LinkReceiver.sol', 'ERC223.sol', 'LinkToken.sol']
2,['Ownable.sol', 'LinkReceiver.sol', 'ERC223.sol', 'ERC223Receiver.sol']
2,['Ownable.sol', 'LinkReceiver.sol', 'ERC223.sol', 'Token223ReceiverMock.sol']
8,['Ownable.sol', 'LinkReceiver.sol', 'ERC223.sol', 'BasicToken.sol']
2,['Ownable.sol', 'LinkReceiver.sol', 'ERC223.sol', 'TokenSale.sol']
9,['Ownable.sol', 'LinkReceiver.sol', 'ERC223.sol', 'ERC20.sol']
3,['Ownable.sol', 'LinkReceiver.sol', 'ERC223.sol', 'Token223.sol']
2,['Ownable.sol', 'LinkReceiver.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
2,['Ownable.sol', 'LinkReceiver.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
6,['Ownable.sol', 'LinkReceiver.sol', 'LinkToken.sol', 'BasicToken.sol']
1,['Ownable.sol', 'LinkReceiver.sol', 'LinkToken.sol', 'TokenSale.sol']
7,['Ownable.sol', 'LinkReceiver.sol', 'LinkToken.sol', 'ERC20.sol']
3,['Ownable.sol', 'LinkReceiver.sol', 'LinkToken.sol', 'Token223.sol']
2,['Ownable.sol', 'LinkReceiver.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
6,['Ownable.sol', 'LinkReceiver.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
1,['Ownable.sol', 'LinkReceiver.sol', 'ERC223Receiver.sol', 'TokenSale.sol']
8,['Ownable.sol', 'LinkReceiver.sol', 'ERC223Receiver.sol', 'ERC20.sol']
3,['Ownable.sol', 'LinkReceiver.sol', 'ERC223Receiver.sol', 'Token223.sol']
6,['Ownable.sol', 'LinkReceiver.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
1,['Ownable.sol', 'LinkReceiver.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
6,['Ownable.sol', 'LinkReceiver.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
3,['Ownable.sol', 'LinkReceiver.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
4,['Ownable.sol', 'LinkReceiver.sol', 'BasicToken.sol', 'TokenSale.sol']
10,['Ownable.sol', 'LinkReceiver.sol', 'BasicToken.sol', 'ERC20.sol']
6,['Ownable.sol', 'LinkReceiver.sol', 'BasicToken.sol', 'Token223.sol']
4,['Ownable.sol', 'LinkReceiver.sol', 'TokenSale.sol', 'ERC20.sol']
2,['Ownable.sol', 'LinkReceiver.sol', 'TokenSale.sol', 'Token223.sol']
7,['Ownable.sol', 'LinkReceiver.sol', 'ERC20.sol', 'Token223.sol']
2,['Ownable.sol', 'Standard223Receiver.sol', 'ERC20Basic.sol', 'Token223Receiver.sol']
6,['Ownable.sol', 'Standard223Receiver.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol']
6,['Ownable.sol', 'Standard223Receiver.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol']
7,['Ownable.sol', 'Standard223Receiver.sol', 'ERC20Basic.sol', 'StandardToken.sol']
2,['Ownable.sol', 'Standard223Receiver.sol', 'ERC20Basic.sol', 'ERC223.sol']
8,['Ownable.sol', 'Standard223Receiver.sol', 'ERC20Basic.sol', 'LinkToken.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'ERC20Basic.sol', 'ERC223Receiver.sol']
2,['Ownable.sol', 'Standard223Receiver.sol', 'ERC20Basic.sol', 'Token223ReceiverMock.sol']
4,['Ownable.sol', 'Standard223Receiver.sol', 'ERC20Basic.sol', 'BasicToken.sol']
8,['Ownable.sol', 'Standard223Receiver.sol', 'ERC20Basic.sol', 'TokenSale.sol']
4,['Ownable.sol', 'Standard223Receiver.sol', 'ERC20Basic.sol', 'ERC20.sol']
4,['Ownable.sol', 'Standard223Receiver.sol', 'ERC20Basic.sol', 'Token223.sol']
2,['Ownable.sol', 'Standard223Receiver.sol', 'Token223Receiver.sol', 'BasicTokenMock.sol']
2,['Ownable.sol', 'Standard223Receiver.sol', 'Token223Receiver.sol', 'StandardTokenMock.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'Token223Receiver.sol', 'StandardToken.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'Token223Receiver.sol', 'ERC223.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'Token223Receiver.sol', 'LinkToken.sol']
2,['Ownable.sol', 'Standard223Receiver.sol', 'Token223Receiver.sol', 'ERC223Receiver.sol']
2,['Ownable.sol', 'Standard223Receiver.sol', 'Token223Receiver.sol', 'Token223ReceiverMock.sol']
7,['Ownable.sol', 'Standard223Receiver.sol', 'Token223Receiver.sol', 'BasicToken.sol']
5,['Ownable.sol', 'Standard223Receiver.sol', 'Token223Receiver.sol', 'TokenSale.sol']
2,['Ownable.sol', 'Standard223Receiver.sol', 'Token223Receiver.sol', 'ERC20.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'Token223Receiver.sol', 'Token223.sol']
2,['Ownable.sol', 'Standard223Receiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'BasicTokenMock.sol', 'StandardToken.sol']
4,['Ownable.sol', 'Standard223Receiver.sol', 'BasicTokenMock.sol', 'ERC223.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'BasicTokenMock.sol', 'LinkToken.sol']
2,['Ownable.sol', 'Standard223Receiver.sol', 'BasicTokenMock.sol', 'ERC223Receiver.sol']
1,['Ownable.sol', 'Standard223Receiver.sol', 'BasicTokenMock.sol', 'Token223ReceiverMock.sol']
7,['Ownable.sol', 'Standard223Receiver.sol', 'BasicTokenMock.sol', 'BasicToken.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'BasicTokenMock.sol', 'TokenSale.sol']
5,['Ownable.sol', 'Standard223Receiver.sol', 'BasicTokenMock.sol', 'ERC20.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'BasicTokenMock.sol', 'Token223.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'StandardTokenMock.sol', 'StandardToken.sol']
4,['Ownable.sol', 'Standard223Receiver.sol', 'StandardTokenMock.sol', 'ERC223.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'StandardTokenMock.sol', 'LinkToken.sol']
2,['Ownable.sol', 'Standard223Receiver.sol', 'StandardTokenMock.sol', 'ERC223Receiver.sol']
1,['Ownable.sol', 'Standard223Receiver.sol', 'StandardTokenMock.sol', 'Token223ReceiverMock.sol']
7,['Ownable.sol', 'Standard223Receiver.sol', 'StandardTokenMock.sol', 'BasicToken.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'StandardTokenMock.sol', 'TokenSale.sol']
5,['Ownable.sol', 'Standard223Receiver.sol', 'StandardTokenMock.sol', 'ERC20.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'StandardTokenMock.sol', 'Token223.sol']
4,['Ownable.sol', 'Standard223Receiver.sol', 'StandardToken.sol', 'ERC223.sol']
5,['Ownable.sol', 'Standard223Receiver.sol', 'StandardToken.sol', 'LinkToken.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'StandardToken.sol', 'ERC223Receiver.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol']
8,['Ownable.sol', 'Standard223Receiver.sol', 'StandardToken.sol', 'BasicToken.sol']
5,['Ownable.sol', 'Standard223Receiver.sol', 'StandardToken.sol', 'TokenSale.sol']
7,['Ownable.sol', 'Standard223Receiver.sol', 'StandardToken.sol', 'ERC20.sol']
6,['Ownable.sol', 'Standard223Receiver.sol', 'StandardToken.sol', 'Token223.sol']
5,['Ownable.sol', 'Standard223Receiver.sol', 'ERC223.sol', 'LinkToken.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'ERC223.sol', 'ERC223Receiver.sol']
2,['Ownable.sol', 'Standard223Receiver.sol', 'ERC223.sol', 'Token223ReceiverMock.sol']
6,['Ownable.sol', 'Standard223Receiver.sol', 'ERC223.sol', 'BasicToken.sol']
5,['Ownable.sol', 'Standard223Receiver.sol', 'ERC223.sol', 'TokenSale.sol']
2,['Ownable.sol', 'Standard223Receiver.sol', 'ERC223.sol', 'ERC20.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'ERC223.sol', 'Token223.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
8,['Ownable.sol', 'Standard223Receiver.sol', 'LinkToken.sol', 'BasicToken.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'LinkToken.sol', 'TokenSale.sol']
7,['Ownable.sol', 'Standard223Receiver.sol', 'LinkToken.sol', 'ERC20.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'LinkToken.sol', 'Token223.sol']
1,['Ownable.sol', 'Standard223Receiver.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
7,['Ownable.sol', 'Standard223Receiver.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
4,['Ownable.sol', 'Standard223Receiver.sol', 'ERC223Receiver.sol', 'TokenSale.sol']
2,['Ownable.sol', 'Standard223Receiver.sol', 'ERC223Receiver.sol', 'ERC20.sol']
3,['Ownable.sol', 'Standard223Receiver.sol', 'ERC223Receiver.sol', 'Token223.sol']
7,['Ownable.sol', 'Standard223Receiver.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
4,['Ownable.sol', 'Standard223Receiver.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
4,['Ownable.sol', 'Standard223Receiver.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
4,['Ownable.sol', 'Standard223Receiver.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
5,['Ownable.sol', 'Standard223Receiver.sol', 'BasicToken.sol', 'TokenSale.sol']
4,['Ownable.sol', 'Standard223Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
4,['Ownable.sol', 'Standard223Receiver.sol', 'BasicToken.sol', 'Token223.sol']
5,['Ownable.sol', 'Standard223Receiver.sol', 'TokenSale.sol', 'ERC20.sol']
4,['Ownable.sol', 'Standard223Receiver.sol', 'TokenSale.sol', 'Token223.sol']
4,['Ownable.sol', 'Standard223Receiver.sol', 'ERC20.sol', 'Token223.sol']
11,['Ownable.sol', 'ERC20Basic.sol', 'Token223Receiver.sol', 'BasicTokenMock.sol']
10,['Ownable.sol', 'ERC20Basic.sol', 'Token223Receiver.sol', 'StandardTokenMock.sol']
8,['Ownable.sol', 'ERC20Basic.sol', 'Token223Receiver.sol', 'StandardToken.sol']
3,['Ownable.sol', 'ERC20Basic.sol', 'Token223Receiver.sol', 'ERC223.sol']
8,['Ownable.sol', 'ERC20Basic.sol', 'Token223Receiver.sol', 'LinkToken.sol']
3,['Ownable.sol', 'ERC20Basic.sol', 'Token223Receiver.sol', 'ERC223Receiver.sol']
3,['Ownable.sol', 'ERC20Basic.sol', 'Token223Receiver.sol', 'Token223ReceiverMock.sol']
4,['Ownable.sol', 'ERC20Basic.sol', 'Token223Receiver.sol', 'BasicToken.sol']
8,['Ownable.sol', 'ERC20Basic.sol', 'Token223Receiver.sol', 'TokenSale.sol']
4,['Ownable.sol', 'ERC20Basic.sol', 'Token223Receiver.sol', 'ERC20.sol']
5,['Ownable.sol', 'ERC20Basic.sol', 'Token223Receiver.sol', 'Token223.sol']
8,['Ownable.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol']
13,['Ownable.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'StandardToken.sol']
10,['Ownable.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'ERC223.sol']
11,['Ownable.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'LinkToken.sol']
7,['Ownable.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'ERC223Receiver.sol']
6,['Ownable.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'Token223ReceiverMock.sol']
14,['Ownable.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'BasicToken.sol']
8,['Ownable.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'TokenSale.sol']
6,['Ownable.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'ERC20.sol']
5,['Ownable.sol', 'ERC20Basic.sol', 'BasicTokenMock.sol', 'Token223.sol']
11,['Ownable.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'StandardToken.sol']
10,['Ownable.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'ERC223.sol']
11,['Ownable.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'LinkToken.sol']
7,['Ownable.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'ERC223Receiver.sol']
6,['Ownable.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'Token223ReceiverMock.sol']
14,['Ownable.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'BasicToken.sol']
7,['Ownable.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'TokenSale.sol']
6,['Ownable.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'ERC20.sol']
5,['Ownable.sol', 'ERC20Basic.sol', 'StandardTokenMock.sol', 'Token223.sol']
10,['Ownable.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'ERC223.sol']
11,['Ownable.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'LinkToken.sol']
8,['Ownable.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'ERC223Receiver.sol']
8,['Ownable.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol']
16,['Ownable.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'BasicToken.sol']
6,['Ownable.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'TokenSale.sol']
5,['Ownable.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'ERC20.sol']
7,['Ownable.sol', 'ERC20Basic.sol', 'StandardToken.sol', 'Token223.sol']
11,['Ownable.sol', 'ERC20Basic.sol', 'ERC223.sol', 'LinkToken.sol']
5,['Ownable.sol', 'ERC20Basic.sol', 'ERC223.sol', 'ERC223Receiver.sol']
3,['Ownable.sol', 'ERC20Basic.sol', 'ERC223.sol', 'Token223ReceiverMock.sol']
7,['Ownable.sol', 'ERC20Basic.sol', 'ERC223.sol', 'BasicToken.sol']
8,['Ownable.sol', 'ERC20Basic.sol', 'ERC223.sol', 'TokenSale.sol']
4,['Ownable.sol', 'ERC20Basic.sol', 'ERC223.sol', 'ERC20.sol']
4,['Ownable.sol', 'ERC20Basic.sol', 'ERC223.sol', 'Token223.sol']
9,['Ownable.sol', 'ERC20Basic.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
9,['Ownable.sol', 'ERC20Basic.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
11,['Ownable.sol', 'ERC20Basic.sol', 'LinkToken.sol', 'BasicToken.sol']
9,['Ownable.sol', 'ERC20Basic.sol', 'LinkToken.sol', 'TokenSale.sol']
14,['Ownable.sol', 'ERC20Basic.sol', 'LinkToken.sol', 'ERC20.sol']
7,['Ownable.sol', 'ERC20Basic.sol', 'LinkToken.sol', 'Token223.sol']
4,['Ownable.sol', 'ERC20Basic.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
5,['Ownable.sol', 'ERC20Basic.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
8,['Ownable.sol', 'ERC20Basic.sol', 'ERC223Receiver.sol', 'TokenSale.sol']
4,['Ownable.sol', 'ERC20Basic.sol', 'ERC223Receiver.sol', 'ERC20.sol']
5,['Ownable.sol', 'ERC20Basic.sol', 'ERC223Receiver.sol', 'Token223.sol']
3,['Ownable.sol', 'ERC20Basic.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
9,['Ownable.sol', 'ERC20Basic.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
4,['Ownable.sol', 'ERC20Basic.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
6,['Ownable.sol', 'ERC20Basic.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
11,['Ownable.sol', 'ERC20Basic.sol', 'BasicToken.sol', 'TokenSale.sol']
6,['Ownable.sol', 'ERC20Basic.sol', 'BasicToken.sol', 'ERC20.sol']
6,['Ownable.sol', 'ERC20Basic.sol', 'BasicToken.sol', 'Token223.sol']
9,['Ownable.sol', 'ERC20Basic.sol', 'TokenSale.sol', 'ERC20.sol']
8,['Ownable.sol', 'ERC20Basic.sol', 'TokenSale.sol', 'Token223.sol']
7,['Ownable.sol', 'ERC20Basic.sol', 'ERC20.sol', 'Token223.sol']
2,['Ownable.sol', 'Token223Receiver.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'BasicTokenMock.sol', 'StandardToken.sol']
2,['Ownable.sol', 'Token223Receiver.sol', 'BasicTokenMock.sol', 'ERC223.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'BasicTokenMock.sol', 'LinkToken.sol']
2,['Ownable.sol', 'Token223Receiver.sol', 'BasicTokenMock.sol', 'ERC223Receiver.sol']
1,['Ownable.sol', 'Token223Receiver.sol', 'BasicTokenMock.sol', 'Token223ReceiverMock.sol']
8,['Ownable.sol', 'Token223Receiver.sol', 'BasicTokenMock.sol', 'BasicToken.sol']
2,['Ownable.sol', 'Token223Receiver.sol', 'BasicTokenMock.sol', 'TokenSale.sol']
7,['Ownable.sol', 'Token223Receiver.sol', 'BasicTokenMock.sol', 'ERC20.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'BasicTokenMock.sol', 'Token223.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'StandardTokenMock.sol', 'StandardToken.sol']
2,['Ownable.sol', 'Token223Receiver.sol', 'StandardTokenMock.sol', 'ERC223.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'StandardTokenMock.sol', 'LinkToken.sol']
2,['Ownable.sol', 'Token223Receiver.sol', 'StandardTokenMock.sol', 'ERC223Receiver.sol']
1,['Ownable.sol', 'Token223Receiver.sol', 'StandardTokenMock.sol', 'Token223ReceiverMock.sol']
8,['Ownable.sol', 'Token223Receiver.sol', 'StandardTokenMock.sol', 'BasicToken.sol']
2,['Ownable.sol', 'Token223Receiver.sol', 'StandardTokenMock.sol', 'TokenSale.sol']
7,['Ownable.sol', 'Token223Receiver.sol', 'StandardTokenMock.sol', 'ERC20.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'StandardTokenMock.sol', 'Token223.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'StandardToken.sol', 'ERC223.sol']
4,['Ownable.sol', 'Token223Receiver.sol', 'StandardToken.sol', 'LinkToken.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'StandardToken.sol', 'ERC223Receiver.sol']
4,['Ownable.sol', 'Token223Receiver.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol']
6,['Ownable.sol', 'Token223Receiver.sol', 'StandardToken.sol', 'BasicToken.sol']
5,['Ownable.sol', 'Token223Receiver.sol', 'StandardToken.sol', 'TokenSale.sol']
6,['Ownable.sol', 'Token223Receiver.sol', 'StandardToken.sol', 'ERC20.sol']
4,['Ownable.sol', 'Token223Receiver.sol', 'StandardToken.sol', 'Token223.sol']
2,['Ownable.sol', 'Token223Receiver.sol', 'ERC223.sol', 'LinkToken.sol']
1,['Ownable.sol', 'Token223Receiver.sol', 'ERC223.sol', 'ERC223Receiver.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'ERC223.sol', 'Token223ReceiverMock.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'ERC223.sol', 'BasicToken.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'ERC223.sol', 'TokenSale.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'ERC223.sol', 'ERC20.sol']
4,['Ownable.sol', 'Token223Receiver.sol', 'ERC223.sol', 'Token223.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
1,['Ownable.sol', 'Token223Receiver.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
10,['Ownable.sol', 'Token223Receiver.sol', 'LinkToken.sol', 'BasicToken.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'LinkToken.sol', 'TokenSale.sol']
7,['Ownable.sol', 'Token223Receiver.sol', 'LinkToken.sol', 'ERC20.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'LinkToken.sol', 'Token223.sol']
1,['Ownable.sol', 'Token223Receiver.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
2,['Ownable.sol', 'Token223Receiver.sol', 'ERC223Receiver.sol', 'TokenSale.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'ERC223Receiver.sol', 'ERC20.sol']
2,['Ownable.sol', 'Token223Receiver.sol', 'ERC223Receiver.sol', 'Token223.sol']
7,['Ownable.sol', 'Token223Receiver.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
3,['Ownable.sol', 'Token223Receiver.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
9,['Ownable.sol', 'Token223Receiver.sol', 'BasicToken.sol', 'TokenSale.sol']
4,['Ownable.sol', 'Token223Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
4,['Ownable.sol', 'Token223Receiver.sol', 'BasicToken.sol', 'Token223.sol']
6,['Ownable.sol', 'Token223Receiver.sol', 'TokenSale.sol', 'ERC20.sol']
4,['Ownable.sol', 'Token223Receiver.sol', 'TokenSale.sol', 'Token223.sol']
5,['Ownable.sol', 'Token223Receiver.sol', 'ERC20.sol', 'Token223.sol']
8,['Ownable.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol']
1,['Ownable.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol']
2,['Ownable.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol']
1,['Ownable.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223Receiver.sol']
2,['Ownable.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token223ReceiverMock.sol']
11,['Ownable.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'BasicToken.sol']
1,['Ownable.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'TokenSale.sol']
8,['Ownable.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC20.sol']
2,['Ownable.sol', 'BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token223.sol']
3,['Ownable.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol']
4,['Ownable.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol']
3,['Ownable.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol']
3,['Ownable.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol']
13,['Ownable.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol']
4,['Ownable.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'TokenSale.sol']
11,['Ownable.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'ERC20.sol']
8,['Ownable.sol', 'BasicTokenMock.sol', 'StandardToken.sol', 'Token223.sol']
2,['Ownable.sol', 'BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol']
1,['Ownable.sol', 'BasicTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol']
2,['Ownable.sol', 'BasicTokenMock.sol', 'ERC223.sol', 'Token223ReceiverMock.sol']
8,['Ownable.sol', 'BasicTokenMock.sol', 'ERC223.sol', 'BasicToken.sol']
1,['Ownable.sol', 'BasicTokenMock.sol', 'ERC223.sol', 'TokenSale.sol']
10,['Ownable.sol', 'BasicTokenMock.sol', 'ERC223.sol', 'ERC20.sol']
2,['Ownable.sol', 'BasicTokenMock.sol', 'ERC223.sol', 'Token223.sol']
2,['Ownable.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
2,['Ownable.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
5,['Ownable.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol']
3,['Ownable.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'TokenSale.sol']
11,['Ownable.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'ERC20.sol']
3,['Ownable.sol', 'BasicTokenMock.sol', 'LinkToken.sol', 'Token223.sol']
2,['Ownable.sol', 'BasicTokenMock.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
7,['Ownable.sol', 'BasicTokenMock.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
2,['Ownable.sol', 'BasicTokenMock.sol', 'ERC223Receiver.sol', 'TokenSale.sol']
8,['Ownable.sol', 'BasicTokenMock.sol', 'ERC223Receiver.sol', 'ERC20.sol']
2,['Ownable.sol', 'BasicTokenMock.sol', 'ERC223Receiver.sol', 'Token223.sol']
6,['Ownable.sol', 'BasicTokenMock.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
3,['Ownable.sol', 'BasicTokenMock.sol', 'Token223ReceiverMock.sol', 'TokenSale.sol']
5,['Ownable.sol', 'BasicTokenMock.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
3,['Ownable.sol', 'BasicTokenMock.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
8,['Ownable.sol', 'BasicTokenMock.sol', 'BasicToken.sol', 'TokenSale.sol']
13,['Ownable.sol', 'BasicTokenMock.sol', 'BasicToken.sol', 'ERC20.sol']
3,['Ownable.sol', 'BasicTokenMock.sol', 'BasicToken.sol', 'Token223.sol']
5,['Ownable.sol', 'BasicTokenMock.sol', 'TokenSale.sol', 'ERC20.sol']
3,['Ownable.sol', 'BasicTokenMock.sol', 'TokenSale.sol', 'Token223.sol']
6,['Ownable.sol', 'BasicTokenMock.sol', 'ERC20.sol', 'Token223.sol']
4,['Ownable.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC223.sol']
3,['Ownable.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol']
3,['Ownable.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol']
3,['Ownable.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol']
13,['Ownable.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol']
4,['Ownable.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'TokenSale.sol']
9,['Ownable.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC20.sol']
8,['Ownable.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token223.sol']
2,['Ownable.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'LinkToken.sol']
