similarity,combination
5,['ERC20Basic.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
7,['ERC20Basic.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
7,['ERC20Basic.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'Token223.sol']
6,['ERC20Basic.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'ERC20.sol', 'Token223.sol']
7,['ERC20Basic.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
6,['ERC20Basic.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'Token223.sol']
6,['ERC20Basic.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'ERC20.sol', 'Token223.sol']
7,['ERC20Basic.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol', 'Token223.sol']
7,['ERC20Basic.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
7,['ERC20Basic.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'Token223.sol']
7,['ERC20Basic.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'ERC20.sol', 'Token223.sol']
8,['ERC20Basic.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'ERC20.sol', 'Token223.sol']
8,['ERC20Basic.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol', 'Token223.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'NotERC223Compatible.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'LinkToken.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'ERC223Receiver.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'Token223ReceiverMock.sol']
14,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'BasicToken.sol']
12,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'ERC20.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'Token223.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'LinkToken.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'Token223ReceiverMock.sol']
17,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'BasicToken.sol']
13,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'ERC20.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'Token223.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
17,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'BasicToken.sol']
11,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'ERC20.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'Token223.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
13,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
11,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'ERC20.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'Token223.sol']
13,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
21,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol', 'ERC20.sol']
17,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol', 'Token223.sol']
17,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'StandardToken.sol', 'ERC20.sol', 'Token223.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'LinkToken.sol']
2,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol']
2,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'Token223ReceiverMock.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'BasicToken.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'ERC20.sol']
2,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'Token223.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'BasicToken.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'ERC20.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'Token223.sol']
2,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'ERC20.sol']
2,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'Token223.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'BasicToken.sol', 'ERC20.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'BasicToken.sol', 'Token223.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223.sol', 'ERC20.sol', 'Token223.sol']
3,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
3,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'BasicToken.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'Token223.sol']
2,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'ERC20.sol']
1,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'Token223.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC223Compatible.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC223Compatible.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC223Compatible.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC223Compatible.sol', 'BasicToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC223Compatible.sol', 'BasicToken.sol', 'Token223.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'NotERC223Compatible.sol', 'ERC20.sol', 'Token223.sol']
3,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
5,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
8,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
4,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token223.sol']
9,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'LinkToken.sol', 'ERC20.sol', 'Token223.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
12,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'Token223.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'ERC223Receiver.sol', 'ERC20.sol', 'Token223.sol']
10,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
6,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'Token223.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'Token223ReceiverMock.sol', 'ERC20.sol', 'Token223.sol']
7,['BasicTokenMock.sol', 'StandardTokenMock.sol', 'BasicToken.sol', 'ERC20.sol', 'Token223.sol']
9,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'LinkToken.sol']
3,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol']
3,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'Token223ReceiverMock.sol']
14,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'BasicToken.sol']
9,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'ERC20.sol']
5,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'Token223.sol']
9,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
8,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
19,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'LinkToken.sol', 'BasicToken.sol']
11,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'LinkToken.sol', 'ERC20.sol']
8,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'LinkToken.sol', 'Token223.sol']
3,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
14,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
11,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'ERC20.sol']
5,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'Token223.sol']
14,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
11,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
6,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
18,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'BasicToken.sol', 'ERC20.sol']
13,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'BasicToken.sol', 'Token223.sol']
12,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223.sol', 'ERC20.sol', 'Token223.sol']
9,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
8,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
17,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'BasicToken.sol']
11,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'ERC20.sol']
8,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'Token223.sol']
3,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
12,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
8,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'ERC20.sol']
6,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'Token223.sol']
13,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
11,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
6,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
15,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'BasicToken.sol', 'ERC20.sol']
16,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'BasicToken.sol', 'Token223.sol']
16,['BasicTokenMock.sol', 'StandardToken.sol', 'NotERC223Compatible.sol', 'ERC20.sol', 'Token223.sol']
8,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
20,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
11,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'ERC20.sol']
8,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223.sol']
16,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
11,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
8,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
22,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
16,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token223.sol']
10,['BasicTokenMock.sol', 'StandardToken.sol', 'LinkToken.sol', 'ERC20.sol', 'Token223.sol']
13,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
11,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
6,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
17,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
12,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'Token223.sol']
12,['BasicTokenMock.sol', 'StandardToken.sol', 'ERC223Receiver.sol', 'ERC20.sol', 'Token223.sol']
17,['BasicTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
12,['BasicTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'Token223.sol']
12,['BasicTokenMock.sol', 'StandardToken.sol', 'Token223ReceiverMock.sol', 'ERC20.sol', 'Token223.sol']
20,['BasicTokenMock.sol', 'StandardToken.sol', 'BasicToken.sol', 'ERC20.sol', 'Token223.sol']
5,['BasicTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'ERC223Receiver.sol']
4,['BasicTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol']
8,['BasicTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'BasicToken.sol']
5,['BasicTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'Token223.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
2,['BasicTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'ERC20.sol']
2,['BasicTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'Token223.sol']
8,['BasicTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
2,['BasicTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
4,['BasicTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'BasicToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'BasicToken.sol', 'Token223.sol']
5,['BasicTokenMock.sol', 'ERC223.sol', 'NotERC223Compatible.sol', 'ERC20.sol', 'Token223.sol']
4,['BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
8,['BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
6,['BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'ERC20.sol']
4,['BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223.sol']
7,['BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
7,['BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
6,['BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
9,['BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token223.sol']
6,['BasicTokenMock.sol', 'ERC223.sol', 'LinkToken.sol', 'ERC20.sol', 'Token223.sol']
9,['BasicTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
4,['BasicTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
4,['BasicTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'Token223.sol']
7,['BasicTokenMock.sol', 'ERC223.sol', 'ERC223Receiver.sol', 'ERC20.sol', 'Token223.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'Token223.sol']
4,['BasicTokenMock.sol', 'ERC223.sol', 'Token223ReceiverMock.sol', 'ERC20.sol', 'Token223.sol']
7,['BasicTokenMock.sol', 'ERC223.sol', 'BasicToken.sol', 'ERC20.sol', 'Token223.sol']
1,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol']
6,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol']
5,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223.sol']
6,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
6,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
4,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
8,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'BasicToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'BasicToken.sol', 'Token223.sol']
7,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'LinkToken.sol', 'ERC20.sol', 'Token223.sol']
6,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
3,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
4,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'Token223.sol']
7,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'ERC223Receiver.sol', 'ERC20.sol', 'Token223.sol']
4,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'Token223.sol']
7,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'Token223ReceiverMock.sol', 'ERC20.sol', 'Token223.sol']
7,['BasicTokenMock.sol', 'NotERC223Compatible.sol', 'BasicToken.sol', 'ERC20.sol', 'Token223.sol']
6,['BasicTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol']
6,['BasicTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'ERC20.sol']
4,['BasicTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'Token223ReceiverMock.sol', 'Token223.sol']
8,['BasicTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'ERC20.sol']
3,['BasicTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'BasicToken.sol', 'Token223.sol']
7,['BasicTokenMock.sol', 'LinkToken.sol', 'ERC223Receiver.sol', 'ERC20.sol', 'Token223.sol']
9,['BasicTokenMock.sol', 'LinkToken.sol', 'Token223ReceiverMock.sol', 'BasicToken.sol', 'ERC20.sol']
